timestamp,oxygen saturation percentage,data source
2026-03-28T00:02:03Z,96.9,Charge 6
2026-03-28T00:03:03Z,97.0,Charge 6
2026-03-28T00:04:03Z,96.6,Charge 6
2026-03-28T00:05:03Z,50.0,Charge 6
2026-03-28T00:06:03Z,96.0,Charge 6
2026-03-28T00:07:03Z,95.6,Charge 6
2026-03-28T00:08:03Z,95.2,Charge 6
2026-03-28T00:09:03Z,94.9,Charge 6
2026-03-28T00:10:03Z,94.3,Charge 6
2026-03-28T00:11:03Z,94.1,Charge 6
2026-03-28T00:12:03Z,94.0,Charge 6
2026-03-28T00:13:03Z,93.9,Charge 6
2026-03-28T00:14:03Z,93.8,Charge 6
2026-03-28T00:15:03Z,93.7,Charge 6
2026-03-28T00:16:03Z,93.5,Charge 6
2026-03-28T00:17:03Z,93.1,Charge 6
2026-03-28T00:18:03Z,93.0,Charge 6
2026-03-28T00:19:03Z,92.9,Charge 6
2026-03-28T00:20:03Z,50.0,Charge 6
2026-03-28T00:21:03Z,92.6,Charge 6
2026-03-28T00:22:03Z,92.4,Charge 6
2026-03-28T00:23:03Z,92.6,Charge 6
2026-03-28T00:24:03Z,92.7,Charge 6
2026-03-28T00:25:03Z,92.9,Charge 6
2026-03-28T00:26:03Z,93.0,Charge 6
2026-03-28T00:27:03Z,93.1,Charge 6
2026-03-28T00:28:03Z,93.2,Charge 6
2026-03-28T00:29:03Z,93.3,Charge 6
2026-03-28T00:30:03Z,93.4,Charge 6
2026-03-28T00:31:03Z,93.4,Charge 6
2026-03-28T00:32:03Z,93.4,Charge 6
2026-03-28T00:33:03Z,93.3,Charge 6
2026-03-28T00:34:03Z,93.5,Charge 6
2026-03-28T00:35:03Z,93.5,Charge 6
2026-03-28T00:36:03Z,93.8,Charge 6
2026-03-28T00:37:03Z,93.7,Charge 6
2026-03-28T00:38:03Z,50.0,Charge 6
2026-03-28T00:39:03Z,93.9,Charge 6
2026-03-28T00:40:03Z,94.5,Charge 6
2026-03-28T00:41:03Z,94.9,Charge 6
2026-03-28T00:42:03Z,95.0,Charge 6
2026-03-28T00:43:03Z,50.0,Charge 6
2026-03-28T00:44:03Z,94.9,Charge 6
2026-03-28T00:45:03Z,94.5,Charge 6
2026-03-28T00:46:03Z,94.3,Charge 6
2026-03-28T00:47:03Z,94.2,Charge 6
2026-03-28T00:48:03Z,94.2,Charge 6
2026-03-28T00:49:03Z,94.2,Charge 6
2026-03-28T00:50:03Z,94.1,Charge 6
2026-03-28T00:51:03Z,94.2,Charge 6
2026-03-28T00:52:03Z,94.3,Charge 6
2026-03-28T00:53:03Z,94.4,Charge 6
2026-03-28T00:54:03Z,94.4,Charge 6
2026-03-28T00:55:03Z,94.5,Charge 6
2026-03-28T00:56:03Z,94.6,Charge 6
2026-03-28T00:57:03Z,94.7,Charge 6
2026-03-28T00:58:03Z,94.7,Charge 6
2026-03-28T00:59:03Z,94.6,Charge 6
2026-03-28T01:00:03Z,94.7,Charge 6
2026-03-28T01:01:03Z,94.7,Charge 6
2026-03-28T01:02:03Z,50.0,Charge 6
2026-03-28T01:03:03Z,94.6,Charge 6
2026-03-28T01:04:03Z,50.0,Charge 6
2026-03-28T01:05:03Z,93.5,Charge 6
2026-03-28T01:06:03Z,93.0,Charge 6
2026-03-28T01:07:03Z,92.5,Charge 6
2026-03-28T01:08:03Z,92.1,Charge 6
2026-03-28T01:09:03Z,91.8,Charge 6
2026-03-28T01:10:03Z,91.7,Charge 6
2026-03-28T01:11:03Z,91.5,Charge 6
2026-03-28T01:12:03Z,91.6,Charge 6
2026-03-28T01:13:03Z,91.8,Charge 6
2026-03-28T01:14:03Z,91.8,Charge 6
2026-03-28T01:15:03Z,50.0,Charge 6
2026-03-28T01:16:03Z,92.6,Charge 6
2026-03-28T01:17:03Z,93.4,Charge 6
2026-03-28T01:18:03Z,93.7,Charge 6
2026-03-28T01:19:03Z,94.0,Charge 6
2026-03-28T01:20:03Z,94.2,Charge 6
2026-03-28T01:21:03Z,94.2,Charge 6
2026-03-28T01:22:03Z,94.2,Charge 6
2026-03-28T01:23:03Z,94.2,Charge 6
2026-03-28T01:24:03Z,94.3,Charge 6
2026-03-28T01:25:03Z,94.3,Charge 6
2026-03-28T01:26:03Z,94.5,Charge 6
2026-03-28T01:27:03Z,94.7,Charge 6
2026-03-28T01:28:03Z,94.6,Charge 6
2026-03-28T01:29:03Z,94.7,Charge 6
2026-03-28T01:30:03Z,94.6,Charge 6
2026-03-28T01:31:03Z,94.6,Charge 6
2026-03-28T01:32:03Z,94.8,Charge 6
2026-03-28T01:33:03Z,94.7,Charge 6
2026-03-28T01:34:03Z,50.0,Charge 6
2026-03-28T01:35:03Z,94.7,Charge 6
2026-03-28T01:36:03Z,50.0,Charge 6
2026-03-28T01:37:03Z,94.4,Charge 6
2026-03-28T01:38:03Z,94.2,Charge 6
2026-03-28T01:39:03Z,94.2,Charge 6
2026-03-28T01:40:03Z,94.5,Charge 6
2026-03-28T01:41:03Z,94.7,Charge 6
2026-03-28T01:42:03Z,95.2,Charge 6
2026-03-28T01:43:03Z,95.2,Charge 6
2026-03-28T01:44:03Z,50.0,Charge 6
2026-03-28T01:45:03Z,95.0,Charge 6
2026-03-28T01:46:03Z,94.2,Charge 6
2026-03-28T01:47:03Z,50.0,Charge 6
2026-03-28T01:48:03Z,93.9,Charge 6
2026-03-28T01:49:03Z,93.4,Charge 6
2026-03-28T01:50:03Z,93.2,Charge 6
2026-03-28T01:51:03Z,93.0,Charge 6
2026-03-28T01:52:03Z,50.0,Charge 6
2026-03-28T01:53:03Z,93.0,Charge 6
2026-03-28T01:54:03Z,93.0,Charge 6
2026-03-28T01:55:03Z,93.5,Charge 6
2026-03-28T01:56:03Z,93.2,Charge 6
2026-03-28T01:57:03Z,94.5,Charge 6
2026-03-28T01:58:03Z,95.9,Charge 6
2026-03-28T01:59:03Z,96.1,Charge 6
2026-03-28T02:00:03Z,96.1,Charge 6
2026-03-28T02:01:03Z,94.9,Charge 6
2026-03-28T02:02:03Z,50.0,Charge 6
2026-03-28T02:03:03Z,93.9,Charge 6
2026-03-28T02:04:03Z,93.4,Charge 6
2026-03-28T02:05:03Z,93.8,Charge 6
2026-03-28T02:06:03Z,93.6,Charge 6
2026-03-28T02:07:03Z,94.0,Charge 6
2026-03-28T02:08:03Z,94.3,Charge 6
2026-03-28T02:09:03Z,94.5,Charge 6
2026-03-28T02:10:03Z,94.6,Charge 6
2026-03-28T02:11:03Z,93.9,Charge 6
2026-03-28T02:12:03Z,94.0,Charge 6
2026-03-28T02:13:03Z,94.4,Charge 6
2026-03-28T02:14:03Z,94.6,Charge 6
2026-03-28T02:15:03Z,94.3,Charge 6
2026-03-28T02:16:03Z,94.4,Charge 6
2026-03-28T02:17:03Z,94.8,Charge 6
2026-03-28T02:18:03Z,94.8,Charge 6
2026-03-28T02:19:03Z,95.0,Charge 6
2026-03-28T02:20:03Z,94.6,Charge 6
2026-03-28T02:21:03Z,94.5,Charge 6
2026-03-28T02:22:03Z,94.5,Charge 6
2026-03-28T02:23:03Z,94.9,Charge 6
2026-03-28T02:24:03Z,94.5,Charge 6
2026-03-28T02:25:03Z,94.1,Charge 6
2026-03-28T02:26:03Z,93.8,Charge 6
2026-03-28T02:27:03Z,93.2,Charge 6
2026-03-28T02:28:03Z,92.8,Charge 6
2026-03-28T02:29:03Z,92.6,Charge 6
2026-03-28T02:30:03Z,92.3,Charge 6
2026-03-28T02:31:03Z,92.2,Charge 6
2026-03-28T02:32:03Z,91.8,Charge 6
2026-03-28T02:33:03Z,91.6,Charge 6
2026-03-28T02:34:03Z,91.3,Charge 6
2026-03-28T02:35:03Z,91.5,Charge 6
2026-03-28T02:36:03Z,91.3,Charge 6
2026-03-28T02:37:03Z,91.3,Charge 6
2026-03-28T02:38:03Z,91.3,Charge 6
2026-03-28T02:39:03Z,91.1,Charge 6
2026-03-28T02:40:03Z,91.2,Charge 6
2026-03-28T02:41:03Z,91.1,Charge 6
2026-03-28T02:42:03Z,50.0,Charge 6
2026-03-28T02:43:03Z,92.0,Charge 6
2026-03-28T02:44:03Z,92.6,Charge 6
2026-03-28T02:45:03Z,93.0,Charge 6
2026-03-28T02:46:03Z,93.2,Charge 6
2026-03-28T02:47:03Z,93.4,Charge 6
2026-03-28T02:48:03Z,93.5,Charge 6
2026-03-28T02:49:03Z,93.8,Charge 6
2026-03-28T02:50:03Z,93.8,Charge 6
2026-03-28T02:51:03Z,93.9,Charge 6
2026-03-28T02:52:03Z,94.0,Charge 6
2026-03-28T02:53:03Z,94.1,Charge 6
2026-03-28T02:54:03Z,94.1,Charge 6
2026-03-28T02:55:03Z,94.1,Charge 6
2026-03-28T02:56:03Z,94.1,Charge 6
2026-03-28T02:57:03Z,94.1,Charge 6
2026-03-28T02:58:03Z,94.0,Charge 6
2026-03-28T02:59:03Z,94.0,Charge 6
2026-03-28T03:00:03Z,94.0,Charge 6
2026-03-28T03:01:03Z,94.0,Charge 6
2026-03-28T03:02:03Z,93.9,Charge 6
2026-03-28T03:03:03Z,94.0,Charge 6
2026-03-28T03:04:03Z,94.1,Charge 6
2026-03-28T03:05:03Z,93.9,Charge 6
2026-03-28T03:06:03Z,50.0,Charge 6
2026-03-28T03:07:03Z,93.8,Charge 6
2026-03-28T03:08:03Z,93.5,Charge 6
2026-03-28T03:09:03Z,50.0,Charge 6
2026-03-28T03:10:03Z,93.2,Charge 6
2026-03-28T03:11:03Z,92.9,Charge 6
2026-03-28T03:12:03Z,92.8,Charge 6
2026-03-28T03:13:03Z,92.8,Charge 6
2026-03-28T03:14:03Z,93.3,Charge 6
2026-03-28T03:15:03Z,93.5,Charge 6
2026-03-28T03:16:03Z,93.5,Charge 6
2026-03-28T03:17:03Z,93.6,Charge 6
2026-03-28T03:18:03Z,93.7,Charge 6
2026-03-28T03:19:03Z,93.9,Charge 6
2026-03-28T03:20:03Z,94.0,Charge 6
2026-03-28T03:21:03Z,94.0,Charge 6
2026-03-28T03:22:03Z,93.9,Charge 6
2026-03-28T03:23:03Z,94.2,Charge 6
2026-03-28T03:24:03Z,50.0,Charge 6
2026-03-28T03:25:03Z,94.2,Charge 6
2026-03-28T03:26:03Z,93.7,Charge 6
2026-03-28T03:27:03Z,93.5,Charge 6
2026-03-28T03:28:03Z,50.0,Charge 6
2026-03-28T03:29:03Z,93.3,Charge 6
2026-03-28T03:30:03Z,92.7,Charge 6
2026-03-28T03:31:03Z,92.2,Charge 6
2026-03-28T03:32:03Z,91.8,Charge 6
2026-03-28T03:33:03Z,91.9,Charge 6
2026-03-28T03:34:03Z,92.2,Charge 6
2026-03-28T03:35:03Z,50.0,Charge 6
2026-03-28T03:36:03Z,92.6,Charge 6
2026-03-28T03:37:03Z,94.5,Charge 6
2026-03-28T03:38:03Z,94.9,Charge 6
2026-03-28T03:39:03Z,50.0,Charge 6
2026-03-28T03:40:03Z,50.0,Charge 6
2026-03-28T03:41:03Z,95.9,Charge 6
2026-03-28T03:42:03Z,95.9,Charge 6
2026-03-28T03:43:03Z,95.8,Charge 6
2026-03-28T03:44:03Z,96.0,Charge 6
2026-03-28T03:45:03Z,96.0,Charge 6
2026-03-28T03:46:03Z,95.9,Charge 6
2026-03-28T03:47:03Z,95.7,Charge 6
2026-03-28T03:48:03Z,95.6,Charge 6
2026-03-28T03:49:03Z,95.6,Charge 6
2026-03-28T03:50:03Z,95.7,Charge 6
2026-03-28T03:51:03Z,95.8,Charge 6
2026-03-28T03:52:03Z,50.0,Charge 6
2026-03-28T03:53:03Z,93.2,Charge 6
2026-03-28T03:54:03Z,90.6,Charge 6
2026-03-28T03:55:03Z,89.0,Charge 6
2026-03-28T03:56:03Z,88.1,Charge 6
2026-03-28T03:57:03Z,86.7,Charge 6
2026-03-28T03:58:03Z,50.0,Charge 6
2026-03-28T03:59:03Z,85.6,Charge 6
2026-03-28T04:00:03Z,84.7,Charge 6
2026-03-28T04:01:03Z,84.7,Charge 6
2026-03-28T04:02:03Z,50.0,Charge 6
2026-03-28T04:03:03Z,50.0,Charge 6
2026-03-28T04:04:03Z,50.0,Charge 6
2026-03-28T04:05:03Z,89.1,Charge 6
2026-03-28T04:06:03Z,90.8,Charge 6
2026-03-28T04:07:03Z,92.3,Charge 6
2026-03-28T04:08:03Z,93.1,Charge 6
2026-03-28T04:09:03Z,93.6,Charge 6
2026-03-28T04:10:03Z,94.3,Charge 6
2026-03-28T04:11:03Z,94.2,Charge 6
2026-03-28T04:12:03Z,94.3,Charge 6
2026-03-28T04:13:03Z,94.5,Charge 6
2026-03-28T04:14:03Z,95.1,Charge 6
2026-03-28T04:15:03Z,94.8,Charge 6
2026-03-28T04:16:03Z,94.6,Charge 6
2026-03-28T04:17:03Z,94.5,Charge 6
2026-03-28T04:18:03Z,94.7,Charge 6
2026-03-28T04:19:03Z,94.7,Charge 6
2026-03-28T04:20:03Z,95.0,Charge 6
2026-03-28T04:21:03Z,95.0,Charge 6
2026-03-28T04:22:03Z,95.1,Charge 6
2026-03-28T04:23:03Z,50.0,Charge 6
2026-03-28T04:24:03Z,94.8,Charge 6
2026-03-28T04:25:03Z,94.5,Charge 6
2026-03-28T04:26:03Z,94.2,Charge 6
2026-03-28T04:27:03Z,94.0,Charge 6
2026-03-28T04:28:03Z,94.0,Charge 6
2026-03-28T04:29:03Z,94.0,Charge 6
2026-03-28T04:30:03Z,93.7,Charge 6
2026-03-28T04:31:03Z,93.5,Charge 6
2026-03-28T04:32:03Z,93.2,Charge 6
2026-03-28T04:33:03Z,93.1,Charge 6
2026-03-28T04:34:03Z,92.9,Charge 6
2026-03-28T04:35:03Z,92.7,Charge 6
2026-03-28T04:36:03Z,92.5,Charge 6
2026-03-28T04:37:03Z,92.4,Charge 6
2026-03-28T04:38:03Z,92.2,Charge 6
2026-03-28T04:39:03Z,92.0,Charge 6
2026-03-28T04:40:03Z,92.0,Charge 6
2026-03-28T04:41:03Z,91.9,Charge 6
2026-03-28T04:42:03Z,92.0,Charge 6
2026-03-28T04:43:03Z,92.1,Charge 6
2026-03-28T04:44:03Z,92.2,Charge 6
2026-03-28T04:45:03Z,92.6,Charge 6
2026-03-28T04:46:03Z,92.8,Charge 6
2026-03-28T04:47:03Z,50.0,Charge 6
2026-03-28T04:48:03Z,93.5,Charge 6
2026-03-28T04:49:03Z,94.5,Charge 6
2026-03-28T04:50:03Z,95.2,Charge 6
2026-03-28T04:51:03Z,50.0,Charge 6
2026-03-28T04:52:03Z,95.3,Charge 6
2026-03-28T04:53:03Z,94.4,Charge 6
2026-03-28T04:54:03Z,93.7,Charge 6
2026-03-28T04:55:03Z,93.4,Charge 6
2026-03-28T04:56:03Z,93.1,Charge 6
2026-03-28T04:57:03Z,93.0,Charge 6
2026-03-28T04:58:03Z,93.0,Charge 6
2026-03-28T04:59:03Z,92.9,Charge 6
2026-03-28T05:00:03Z,92.6,Charge 6
2026-03-28T05:01:03Z,50.0,Charge 6
2026-03-28T05:02:03Z,92.5,Charge 6
2026-03-28T05:03:03Z,92.0,Charge 6
2026-03-28T05:04:03Z,91.3,Charge 6
2026-03-28T05:05:03Z,90.3,Charge 6
2026-03-28T05:06:03Z,89.7,Charge 6
2026-03-28T05:07:03Z,89.3,Charge 6
2026-03-28T05:08:03Z,89.0,Charge 6
2026-03-28T05:09:03Z,88.9,Charge 6
2026-03-28T05:10:03Z,88.4,Charge 6
2026-03-28T05:11:03Z,91.7,Charge 6
2026-03-28T05:12:03Z,93.9,Charge 6
2026-03-28T05:13:03Z,96.0,Charge 6
2026-03-28T05:14:03Z,97.1,Charge 6
2026-03-28T05:15:03Z,50.0,Charge 6
2026-03-28T05:16:03Z,97.6,Charge 6
2026-03-28T05:17:03Z,97.7,Charge 6
2026-03-28T05:18:03Z,50.0,Charge 6
2026-03-28T05:19:03Z,97.3,Charge 6
2026-03-28T05:20:03Z,97.2,Charge 6
2026-03-28T05:21:03Z,97.0,Charge 6
2026-03-28T05:22:03Z,97.0,Charge 6
2026-03-28T05:23:03Z,97.7,Charge 6
2026-03-28T05:24:03Z,50.0,Charge 6
2026-03-28T05:25:03Z,98.0,Charge 6
2026-03-28T05:26:03Z,96.7,Charge 6
2026-03-28T05:27:03Z,95.8,Charge 6
2026-03-28T05:28:03Z,95.8,Charge 6
2026-03-28T05:29:03Z,96.0,Charge 6
2026-03-28T05:30:03Z,50.0,Charge 6
2026-03-28T05:31:03Z,95.5,Charge 6
2026-03-28T05:32:03Z,95.4,Charge 6
2026-03-28T05:33:03Z,95.3,Charge 6
2026-03-28T05:34:03Z,50.0,Charge 6
2026-03-28T05:35:03Z,50.0,Charge 6
2026-03-28T05:36:03Z,50.0,Charge 6
2026-03-28T05:37:03Z,95.7,Charge 6
2026-03-28T05:38:03Z,96.5,Charge 6
2026-03-28T05:39:03Z,96.6,Charge 6
2026-03-28T05:40:03Z,96.9,Charge 6
2026-03-28T05:41:03Z,96.4,Charge 6
2026-03-28T05:42:03Z,96.7,Charge 6
2026-03-28T05:43:03Z,97.6,Charge 6
2026-03-28T05:44:03Z,96.0,Charge 6
2026-03-28T05:45:03Z,96.7,Charge 6
2026-03-28T05:46:03Z,97.0,Charge 6
2026-03-28T05:47:03Z,96.3,Charge 6
2026-03-28T05:48:03Z,94.4,Charge 6
2026-03-28T05:49:03Z,92.1,Charge 6
2026-03-28T05:50:03Z,91.4,Charge 6
2026-03-28T05:51:03Z,91.1,Charge 6
2026-03-28T05:52:03Z,90.7,Charge 6
2026-03-28T05:53:03Z,89.4,Charge 6
2026-03-28T05:54:03Z,89.6,Charge 6
2026-03-28T05:55:03Z,89.5,Charge 6
2026-03-28T05:56:03Z,92.3,Charge 6
2026-03-28T05:57:03Z,92.3,Charge 6
2026-03-28T05:58:03Z,91.8,Charge 6
2026-03-28T05:59:03Z,91.8,Charge 6
2026-03-28T06:00:03Z,90.6,Charge 6
2026-03-28T06:01:03Z,91.7,Charge 6
2026-03-28T06:02:03Z,92.9,Charge 6
2026-03-28T06:03:03Z,93.2,Charge 6
2026-03-28T06:04:03Z,93.1,Charge 6
2026-03-28T06:05:03Z,50.0,Charge 6
2026-03-28T06:06:03Z,92.5,Charge 6
2026-03-28T06:07:03Z,93.1,Charge 6
2026-03-28T06:08:03Z,93.4,Charge 6
2026-03-28T06:09:03Z,93.5,Charge 6
2026-03-28T06:10:03Z,92.9,Charge 6
2026-03-28T06:11:03Z,93.2,Charge 6
2026-03-28T06:12:03Z,93.8,Charge 6
2026-03-28T06:13:03Z,50.0,Charge 6
2026-03-28T06:14:03Z,93.4,Charge 6
2026-03-28T06:15:03Z,93.5,Charge 6
2026-03-28T06:16:03Z,93.7,Charge 6
2026-03-28T06:17:03Z,93.8,Charge 6
2026-03-28T06:18:03Z,94.1,Charge 6
2026-03-28T06:19:03Z,94.2,Charge 6
2026-03-28T06:20:03Z,94.0,Charge 6
2026-03-28T06:21:03Z,94.0,Charge 6
2026-03-28T06:22:03Z,94.0,Charge 6
2026-03-28T06:23:03Z,94.0,Charge 6
2026-03-28T06:24:03Z,93.8,Charge 6
2026-03-28T06:25:03Z,50.0,Charge 6
2026-03-28T06:26:03Z,50.0,Charge 6
2026-03-28T06:27:03Z,93.8,Charge 6
2026-03-28T06:28:03Z,93.7,Charge 6
2026-03-28T06:29:03Z,93.5,Charge 6
2026-03-28T06:30:03Z,50.0,Charge 6
2026-03-28T06:31:03Z,50.0,Charge 6
2026-03-28T06:32:03Z,50.0,Charge 6
2026-03-28T06:33:03Z,50.0,Charge 6
2026-03-28T06:34:03Z,50.0,Charge 6
2026-03-28T06:35:03Z,50.0,Charge 6
2026-03-28T06:36:03Z,50.0,Charge 6
2026-03-28T06:37:03Z,50.0,Charge 6
2026-03-28T06:38:03Z,50.0,Charge 6
2026-03-28T06:39:03Z,50.0,Charge 6
2026-03-28T06:40:03Z,50.0,Charge 6
2026-03-28T06:41:03Z,50.0,Charge 6
2026-03-28T18:37:33Z,50.0,Charge 6
2026-03-28T18:38:33Z,50.0,Charge 6
2026-03-28T18:39:33Z,50.0,Charge 6
2026-03-28T18:40:33Z,50.0,Charge 6
2026-03-28T18:41:33Z,50.0,Charge 6
2026-03-28T18:42:33Z,93.9,Charge 6
2026-03-28T18:43:33Z,50.0,Charge 6
2026-03-28T18:44:33Z,50.0,Charge 6
2026-03-28T18:45:33Z,50.0,Charge 6
2026-03-28T23:52:03Z,99.3,Charge 6
2026-03-28T23:53:03Z,97.3,Charge 6
2026-03-28T23:54:03Z,95.4,Charge 6
2026-03-28T23:55:03Z,93.9,Charge 6
2026-03-28T23:56:03Z,92.8,Charge 6
2026-03-28T23:57:03Z,92.0,Charge 6
2026-03-28T23:58:03Z,91.7,Charge 6
2026-03-28T23:59:03Z,91.1,Charge 6
2026-03-29T00:00:03Z,90.7,Charge 6
2026-03-29T00:01:03Z,90.5,Charge 6
2026-03-29T00:02:03Z,90.4,Charge 6
2026-03-29T00:03:03Z,90.5,Charge 6
2026-03-29T00:04:03Z,90.9,Charge 6
2026-03-29T00:05:03Z,90.8,Charge 6
2026-03-29T00:06:03Z,91.0,Charge 6
2026-03-29T00:07:03Z,91.0,Charge 6
2026-03-29T00:08:03Z,91.2,Charge 6
2026-03-29T00:09:03Z,91.3,Charge 6
2026-03-29T00:10:03Z,91.7,Charge 6
2026-03-29T00:11:03Z,92.0,Charge 6
2026-03-29T00:12:03Z,92.1,Charge 6
2026-03-29T00:13:03Z,92.1,Charge 6
2026-03-29T00:14:03Z,92.1,Charge 6
2026-03-29T00:15:03Z,92.0,Charge 6
2026-03-29T00:16:03Z,92.2,Charge 6
2026-03-29T00:17:03Z,92.3,Charge 6
2026-03-29T00:18:03Z,92.7,Charge 6
2026-03-29T00:19:03Z,93.0,Charge 6
2026-03-29T00:20:03Z,92.9,Charge 6
2026-03-29T00:21:03Z,93.3,Charge 6
2026-03-29T00:22:03Z,93.3,Charge 6
2026-03-29T00:23:03Z,93.3,Charge 6
2026-03-29T00:24:03Z,50.0,Charge 6
2026-03-29T00:25:03Z,92.6,Charge 6
2026-03-29T00:26:03Z,50.0,Charge 6
2026-03-29T00:27:03Z,92.2,Charge 6
2026-03-29T00:28:03Z,92.1,Charge 6
2026-03-29T00:29:03Z,92.2,Charge 6
2026-03-29T00:30:03Z,91.9,Charge 6
2026-03-29T00:31:03Z,91.8,Charge 6
2026-03-29T00:32:03Z,91.7,Charge 6
2026-03-29T00:33:03Z,91.6,Charge 6
2026-03-29T00:34:03Z,91.6,Charge 6
2026-03-29T00:35:03Z,91.7,Charge 6
2026-03-29T00:36:03Z,91.7,Charge 6
2026-03-29T00:37:03Z,91.7,Charge 6
2026-03-29T00:38:03Z,91.8,Charge 6
2026-03-29T00:39:03Z,91.7,Charge 6
2026-03-29T00:40:03Z,91.6,Charge 6
2026-03-29T00:41:03Z,91.5,Charge 6
2026-03-29T00:42:03Z,91.5,Charge 6
2026-03-29T00:43:03Z,91.4,Charge 6
2026-03-29T00:44:03Z,91.7,Charge 6
2026-03-29T00:45:03Z,91.6,Charge 6
2026-03-29T00:46:03Z,91.8,Charge 6
2026-03-29T00:47:03Z,91.7,Charge 6
2026-03-29T00:48:03Z,91.9,Charge 6
2026-03-29T00:49:03Z,92.0,Charge 6
2026-03-29T00:50:03Z,92.2,Charge 6
2026-03-29T00:51:03Z,92.1,Charge 6
2026-03-29T00:52:03Z,92.0,Charge 6
2026-03-29T00:53:03Z,92.0,Charge 6
2026-03-29T00:54:03Z,91.9,Charge 6
2026-03-29T00:55:03Z,91.9,Charge 6
2026-03-29T00:56:03Z,91.9,Charge 6
2026-03-29T00:57:03Z,91.8,Charge 6
2026-03-29T00:58:03Z,91.6,Charge 6
2026-03-29T00:59:03Z,91.8,Charge 6
2026-03-29T01:00:03Z,50.0,Charge 6
2026-03-29T01:01:03Z,92.2,Charge 6
2026-03-29T01:02:03Z,92.4,Charge 6
2026-03-29T01:03:03Z,92.6,Charge 6
2026-03-29T01:04:03Z,92.6,Charge 6
2026-03-29T01:05:03Z,50.0,Charge 6
2026-03-29T01:06:03Z,92.5,Charge 6
2026-03-29T01:07:03Z,92.4,Charge 6
2026-03-29T01:08:03Z,92.3,Charge 6
2026-03-29T01:09:03Z,92.3,Charge 6
2026-03-29T01:10:03Z,92.4,Charge 6
2026-03-29T01:11:03Z,92.6,Charge 6
2026-03-29T01:12:03Z,92.8,Charge 6
2026-03-29T01:13:03Z,92.9,Charge 6
2026-03-29T01:14:03Z,93.0,Charge 6
2026-03-29T01:15:03Z,50.0,Charge 6
2026-03-29T01:16:03Z,92.9,Charge 6
2026-03-29T01:17:03Z,91.6,Charge 6
2026-03-29T01:18:03Z,91.7,Charge 6
2026-03-29T01:19:03Z,92.6,Charge 6
2026-03-29T01:20:03Z,93.1,Charge 6
2026-03-29T01:21:03Z,93.5,Charge 6
2026-03-29T01:22:03Z,93.5,Charge 6
2026-03-29T01:23:03Z,93.6,Charge 6
2026-03-29T01:24:03Z,93.6,Charge 6
2026-03-29T01:25:03Z,93.5,Charge 6
2026-03-29T01:26:03Z,93.5,Charge 6
2026-03-29T01:27:03Z,93.5,Charge 6
2026-03-29T01:28:03Z,93.5,Charge 6
2026-03-29T01:29:03Z,93.5,Charge 6
2026-03-29T01:30:03Z,93.6,Charge 6
2026-03-29T01:31:03Z,93.7,Charge 6
2026-03-29T01:32:03Z,93.6,Charge 6
2026-03-29T01:33:03Z,93.6,Charge 6
2026-03-29T01:34:03Z,93.6,Charge 6
2026-03-29T01:35:03Z,93.7,Charge 6
2026-03-29T01:36:03Z,93.9,Charge 6
2026-03-29T01:37:03Z,94.1,Charge 6
2026-03-29T01:38:03Z,94.0,Charge 6
2026-03-29T01:39:03Z,50.0,Charge 6
2026-03-29T01:40:03Z,94.9,Charge 6
2026-03-29T01:41:03Z,95.9,Charge 6
2026-03-29T01:42:03Z,96.5,Charge 6
2026-03-29T01:43:03Z,96.7,Charge 6
2026-03-29T01:44:03Z,96.6,Charge 6
2026-03-29T01:45:03Z,97.1,Charge 6
2026-03-29T01:46:03Z,97.3,Charge 6
2026-03-29T01:47:03Z,97.0,Charge 6
2026-03-29T01:48:03Z,97.7,Charge 6
2026-03-29T01:49:03Z,50.0,Charge 6
2026-03-29T01:50:03Z,97.4,Charge 6
2026-03-29T01:51:03Z,50.0,Charge 6
2026-03-29T01:52:03Z,96.4,Charge 6
2026-03-29T01:53:03Z,95.3,Charge 6
2026-03-29T01:54:03Z,50.0,Charge 6
2026-03-29T01:55:03Z,94.7,Charge 6
2026-03-29T01:56:03Z,94.7,Charge 6
2026-03-29T01:57:03Z,94.8,Charge 6
2026-03-29T01:58:03Z,94.9,Charge 6
2026-03-29T01:59:03Z,94.9,Charge 6
2026-03-29T02:00:03Z,94.9,Charge 6
2026-03-29T02:01:03Z,94.9,Charge 6
2026-03-29T02:02:03Z,94.7,Charge 6
2026-03-29T02:03:03Z,94.7,Charge 6
2026-03-29T02:04:03Z,94.8,Charge 6
2026-03-29T02:05:03Z,94.6,Charge 6
2026-03-29T02:06:03Z,94.7,Charge 6
2026-03-29T02:07:03Z,94.6,Charge 6
2026-03-29T02:08:03Z,94.4,Charge 6
2026-03-29T02:09:03Z,94.6,Charge 6
2026-03-29T02:10:03Z,94.6,Charge 6
2026-03-29T02:11:03Z,94.6,Charge 6
2026-03-29T02:12:03Z,94.6,Charge 6
2026-03-29T02:13:03Z,95.7,Charge 6
2026-03-29T02:14:03Z,96.2,Charge 6
2026-03-29T02:15:03Z,95.9,Charge 6
2026-03-29T02:16:03Z,95.2,Charge 6
2026-03-29T02:17:03Z,95.0,Charge 6
2026-03-29T02:18:03Z,94.7,Charge 6
2026-03-29T02:19:03Z,50.0,Charge 6
2026-03-29T02:20:03Z,94.9,Charge 6
2026-03-29T02:21:03Z,50.0,Charge 6
